,cd-num,haiku,writer,kigo,season
31676,34333,農具は脆く立っているなり雛の家,武田伸一,雛祭,春
31677,34334,一個の岩に母来て座る虚空かな,武田伸一,無季,無季
31678,34335,霜月神楽母の乳房のからからと,武田伸一,霜月,冬
31679,34336,みどり児やもずくに落とす涙粒,武田伸一,海雲,春
31680,34337,枇杷は黄に漱石先生ポンプ押す,武田伸一,枇杷,夏
31681,34338,田仕舞いと六年生の下校かな,武田伸一,田仕舞,秋
31682,34339,色鳥来爺さん婆さんぱりっとす,武田伸一,色鳥,秋
31683,34340,ほうほたるほうほうほたる御一統,武田伸一,蛍,夏
31684,34341,ふへふへと花の根元の酔っ払い,武田伸一,花,春
31685,34342,花粉め！という広告と通勤す,武田伸一,花粉症,春
31686,34343,高校野球あり国分尼寺より帰る,武田伸一,無季,無季
31687,34344,鉄骨のエキサイティングポーズかな,武田伸一,無季,無季
31688,34345,肉体やみしりみしりと麦の秋,武田伸一,麦の秋,夏
31689,34346,上総三日月波は野菊の上だという,武田伸一,菊,秋
31690,34347,朝の合歓多忙を常とするなかれ,武田伸一,合歓の花,夏
31691,34348,かなかなや僧がキャッチボール始める,武田伸一,蜩,秋
31692,34349,日本海護岸デ倒産シタノデス,武田伸一,無季,無季
31693,34350,雪暗や味噌蔵が拙宅より大きい,武田伸一,雪,冬
31694,34351,銀やんま尼ケ禿山という方へ,武田伸一,蜻蛉,夏
31695,34352,霧多布高校は榛の木の先です,武田伸一,無季,無季
31696,34353,はつなつのもやもやの長女のこども,武田伸一,初夏,夏
31697,34354,人には盆山は巨木を蔵すかな,武田伸一,無季,無季
31698,34355,ふるさとのうみやまおがわ獅子頭,武田伸一,獅子舞,新年
31699,34356,大和にあらましかば蕉風にすててこ,武田伸一,すててこ,夏
31700,34357,雁が音や山岳監視はさびしかろ,武田伸一,雁,秋
31701,34358,我思わぬゆえに我なし蕪蒸し,武田伸一,蕪汁,冬
31702,34359,夜神楽のしばしば空に向く顎よ,武田伸一,神楽,冬
31703,34360,あめつちや林檎の芯に蜜充たし,武田伸一,林檎,冬
31704,34361,春の昼雄が飾りて鳥魚,武田伸一,春昼,春
31705,34362,ぐわんと犬サングラスで過ぐふるさとよ,武田伸一,サングラス,夏
31706,34363,雁の棹負けずに釘の頭が曲る,武田伸一,雁,秋
31707,34364,無印良品と菜の花のお浸し,武田伸一,菜の花,春
31708,34365,江戸川の半分は千葉空に鴨,武田伸一,鴨,冬
31709,34366,光年の中の日当たる流れ藻よ,武田伸一,藻刈,夏
31710,34367,山畑を均す色鳥誉めながら,武田伸一,色鳥,秋
31711,34368,出羽丘陵狐火二つ三つ十,武田伸一,狐火,冬
31712,34369,釣瓶落し居残りという組にかな,武田伸一,釣瓶落し,秋
31713,34370,冬銀河濤の奈落のあるばかり,武田伸一,冬銀河,冬
31714,34371,子供歌舞伎まだ始まらぬ常闇や,武田伸一,無季,無季
31715,34372,勾玉見つからず筍飯つくる,武田伸一,筍,春
31716,34373,河津桜に雨金目鯛のひもの,武田伸一,桜,春
31717,34374,少年院とーんと昼の蛍かな,武田伸一,蛍,夏
31718,34375,隠沼に雨網膜にまだ狐,武田伸一,狐,冬
31719,34376,丹後一之宮雨に祭の準備する,武田伸一,祭,夏
31720,34377,サーカスは蠍座の尾を浸すかな,武田伸一,夏の星,夏
31721,34378,精のつく話長々神楽宿,武田伸一,神楽,冬
31722,34379,北病棟に死なずありけり麦の秋,武田伸一,麦の秋,夏
31723,34380,夏の雨巨木も我もはるけしや,武田伸一,夏の雨,夏
31724,34381,凍空に太陽三個死は一個,阪口涯子,冬の空,冬
31725,34382,さかなぜの顔さおれだつ縞梟,一原九糸郎,梟,冬
31726,34383,手鏡の背中恐ろし夏の恋,対馬康子,夏,夏
31727,34384,蛇打たれ笑い崩るる如く死す,対馬康子,蛇,夏
31728,34385,ゆっくりと涙が耳へ水中花,対馬康子,水中花,夏
31729,34386,教会の奥ほど氷雨激しかり,対馬康子,雹,夏
31730,34387,花火より火の棘降りてくる他国,対馬康子,花火,夏
31731,34388,キャンドルになりたき黒人少女のイヴ,対馬康子,クリスマス,冬
31732,34389,十月の雨の匂いがして受胎,対馬康子,十月,秋
31733,34390,寝返りし子は月光に近づきぬ,対馬康子,月,秋
31734,34391,マーガレットそれより白き産着干す,対馬康子,マーガレット,夏
31735,34392,遠景はいつも幼年いわし雲,対馬康子,鰯雲,秋
31736,34393,手袋の五指恍惚と広げおく,対馬康子,手袋,冬
31737,34394,物蔭に砂山の如桜あり,対馬康子,桜,春
31738,34395,国中の時計の音がして夕立,対馬康子,夕立,夏
31739,34396,宗教の欄空白のままに春,対馬康子,春,春
31740,34397,蝶結びほどけば幾千万の蝶,対馬康子,蝶,春
31741,34398,新緑や愛されたくて手を洗う,対馬康子,新緑,夏
31742,34399,全裸なり波ひたひたと寄る術後,対馬康子,裸,夏
31743,34400,鳥渡る地に残されし哺乳瓶,対馬康子,渡り鳥,秋
31744,34401,地下鉄のキップは蝶のようなもの,対馬康子,蝶,春
31745,34402,道光りおり母の日のニューヨーク,対馬康子,母の日,夏
31746,34403,新成人川なき橋を渡りけり,対馬康子,成人の日,新年
31747,34404,どれほどの雲の冷たさ盆の月,対馬康子,盆の月,秋
31748,34405,遍路笠一人はピエロかも知れず,対馬康子,遍路,春
31749,34406,手繰るたび夜空を伝う毛糸玉,対馬康子,毛糸編む,冬
31750,34407,あの朝が死ぬ朝だった鉄線花,対馬康子,鉄線花,夏
31751,34408,火口湖の深さを秋の天という,対馬康子,秋,秋
31752,34409,象使い銀河に集い来て眠る,対馬康子,天の川,秋
31753,34410,チェロ弾きのめくる譜面の星月夜,対馬康子,星月夜,秋
31754,34411,たましいを攫いに来たる秋祭,対馬康子,秋,秋
31755,34412,寒鯉の谺のごとく底より来,対馬康子,寒鯉,冬
31756,34413,欠けてゆく月の音して雛道具,対馬康子,雛祭,春
31757,34414,巣立鳥ひかりの声に呼ばれたる,対馬康子,巣立鳥,春
31758,34415,初場所やちゃんこ番にも力瘤,蓮見徳郎,初場所,新年
31759,34416,釜揚がる白魚一寸の白さかな,蓮見徳郎,白魚,春
31760,34417,江ノ島に白魚揚がる実朝忌,蓮見徳郎,実朝忌,春
31761,34418,役者絵の鼻高々と江戸の春,蓮見徳郎,春,春
31762,34419,春浅し埴輪に小さき乳房あり,蓮見徳郎,春浅し,春
31763,34420,啓蟄や金平糖に角が出た,蓮見徳郎,啓蟄,春
31764,34421,さくらさくやしきあやしきさくらさく,蓮見徳郎,桜,春
31765,34422,満開の花の下にて落ち付かず,蓮見徳郎,花,春
31766,34423,のどけしや象の背を掃く竹箒,蓮見徳郎,長閑,春
31767,34424,糸遊がでこぼこ道を渡っていった,蓮見徳郎,陽炎,春
31768,34425,聖五月笑い転げるセーラー服,蓮見徳郎,五月,夏
31769,34426,湧き水の砂吐くところ夏生る,蓮見徳郎,泉,夏
31770,34427,明易しコンビニの灯の徒労感,蓮見徳郎,短夜,夏
31771,34428,ゆかた着て漢重心下げにけり,蓮見徳郎,浴衣,夏
31772,34429,泰山木咲いて仏の国の人,蓮見徳郎,泰山木の花,夏
31773,34431,かなぶんは死んだ振りする放って置く,蓮見徳郎,金亀子,夏
31774,34432,旅役者やどに荷を解く栗の花,蓮見徳郎,栗の花,夏
31775,34433,運動会くるりと剥けるゆでたまご,蓮見徳郎,運動会,秋
31776,34434,宿帳に無職と書いて天高し,蓮見徳郎,秋高し,秋
31777,34435,ぽっかりと月吐き出して森眠る,蓮見徳郎,月,秋
31778,34436,海に向く流人の墓の女郎花,蓮見徳郎,女郎花,秋
31779,34437,烏瓜手繰れば奥の闇までも,蓮見徳郎,烏瓜,秋
31780,34438,君が代を拒んで一人菊膾,蓮見徳郎,菊膾,秋
31781,34439,一合の飯炊く暮らし寒卵,蓮見徳郎,寒卵,冬
31782,34440,園丁が冬の入日を掃いている,蓮見徳郎,冬,冬
31783,34441,とんとんと階段上る温め酒,蓮見徳郎,熱燗,冬
31784,34442,社会鍋真ん中にある寒さかな,蓮見徳郎,社会鍋,冬
31785,34443,暮れの街逃げて水族館の魚になる,蓮見徳郎,年の暮,冬
31786,34444,横目にて我がこころ読む冬の鳩,蓮見徳郎,冬,冬
31787,34445,新緑もビルも流れて子を産みに,森田智子,新緑,夏
31788,34446,侵されている山間の夜長し,森田智子,夜長,秋
31789,34447,近影の即ち遺影鳥雲に,森田智子,鳥雲に入る,春
31790,34448,傷口をさがしあてたり男の手,森田智子,無季,無季
31791,34449,蔦枯れて十字架の十現れる,森田智子,枯蔓,冬
31792,34450,人間を見ている駱駝夏休み,森田智子,夏休み,夏
31793,34451,パリモスクワニューヨーク晴梅雨の入,森田智子,梅雨,夏
31794,34452,鳥の巣日進月歩しているか,森田智子,鳥の巣,春
31795,34453,本日の死者と負傷者ねこじゃらし,森田智子,狗尾草,秋
31796,34454,虎落笛胎児は耳の形して,森田智子,虎落笛,冬
31797,34455,体内の数値の乱れ根深汁,森田智子,根深汁,冬
31798,34456,長い目で見れば田螺が転んだだけ,森田智子,田螺,春
31799,34457,飛行機の中の空気や天高し,森田智子,秋高し,秋
31800,34458,走馬灯真上から見る無神論,森田智子,走馬灯,秋
31801,34459,靴音が昭和瓦礫を出ていない,川名つぎお,無季,無季
31802,34460,以来灯りのもれる頭になっている,川名つぎお,無季,無季
31803,34461,清水あり月曜日を置きて立ち去る,川名つぎお,清水,夏
31804,34462,虫しぐれ読みたいものを書いている,川名つぎお,虫,秋
31805,34463,ゆく春の身は昭和拾遺集なり,川名つぎお,行く春,春
31806,34464,敬礼の指から青枯れていたり,川名つぎお,枯木,冬
31807,34465,背に穴があいて五月の風自在,川名つぎお,皐月,夏
31808,34466,永久凍土に原型の飯盒,川名つぎお,無季,無季
31809,34467,麦踏みの途中何度も飛べそうな,松本勇二,麦踏,春
31810,34468,堪え性のない子に鳴いてやる真鶸,松本勇二,鶸,秋
31811,34469,命かな干柿越しに夕日浴び,松本勇二,干柿,秋
31812,34470,夕暮れは風の民来る真葛原,松本勇二,葛,秋
31813,34471,精霊ともっと話せよ夕焚火,松本勇二,焚火,冬
31814,34472,転生の途中に梅雨の長廊下,松本勇二,梅雨,夏
31815,34473,鳰浮き出る度にあたらしき,松本勇二,鳰,冬
31816,34474,我が影の朧の部分見ておりぬ,松本勇二,朧,春
31817,34475,寒月にうしろ姿を見てもらう,松本勇二,冬の月,冬
31818,34476,六月の背広に古きティッシュかな,松本勇二,六月,夏
31819,34477,地の果ての暗く蟹煮る海霧の町,荒川楓谷,海霧,夏
31820,34478,春の泥華燭の門をくぐりけり,石川青狼,春の泥,春
31821,34479,疾く疾くと血管のぼる霧氷林,石川青狼,霧氷,冬
31822,34480,枯湿原おごころしばし吹かれおり,石川青狼,枯野,冬
31823,34481,吹雪く知床裏山に鷲生る木,石川青狼,吹雪,冬
31824,34482,太陽凍てどれも幻鳥図鑑,石川青狼,凍る,冬
31825,34483,流氷明けひとは洋燈の暗さ持つ,石川青狼,流氷,春
31826,34484,春光の手のひらいっぱい自由市場,石川青狼,春光,春
31827,34485,自由かな毛虫輪になり棒になり,石川青狼,毛虫,夏
31828,34486,村ひとつ刈られたような白い夜明け,石川青狼,無季,無季
31829,34487,青年白鳥を抱き夜明けの葬,石川青狼,白鳥,冬
31830,34488,白鳥や幻日いまも蝦夷照らす,石川青狼,白鳥,冬
31831,34489,涙ぐみカラフトマスと遡上の月,石川青狼,鮭,秋
31832,34490,満月の死角を泳ぐ牡鹿なり,石川青狼,名月,秋
31833,34491,冬が来る無数の雪虫さながら戦,石川青狼,綿虫,冬
31834,34492,昼の星樹恩樹恩と鳴く梟,石川青狼,梟,冬
31835,34493,傘は杖肩に梟の気配,石川青狼,梟,冬
31836,34494,太陽四角凍える沖と分厚い雲,石川青狼,凍る,冬
31837,34495,物忘れの二階は荒野流氷初日,石川青狼,流氷,春
31838,34496,鼻曲がりの醜の鮭面持ち歩く,石川青狼,鮭,秋
31839,34497,樹は気なり死に物狂いで哭く蟬よ,石川青狼,蟬,夏
31840,34498,熊は爪研ぎ楢は樹齢を重ねたり,石川青狼,熊,冬
31841,34499,使い捨てカイロ山積み日本男児,石川青狼,懐炉,冬
31842,34500,鮭面を差し出し別寒辺牛川本流,石川青狼,鮭,秋
31843,34501,ひきこもりの子たちが丘に越冬にんじん,石川青狼,人参,冬
31844,34502,東京は麒麟林立してサンバ,石川青狼,無季,無季
31845,34503,純粋に鶴見る哀しいほど日本,石川青狼,鶴,冬
31846,34504,矢は熊へ蝦夷国風図絵屏風,石川青狼,熊,冬
31847,34505,また雪が降るひとごとのように降る,石川青狼,雪,冬
31848,34506,友は手で首切るしぐさ雪しずか,石川青狼,雪,冬
31849,34507,燃えろかんてき妻とはこんなに荒れた指か,阪口涯子,皸,冬
31850,34508,れんぎょう雪やなぎあんたんとして髪だ,阪口涯子,連翹,春
31851,34509,からすはキリスト青の彼方に煙る,阪口涯子,無季,無季
31852,34510,北風列車その乗客の烏とぼく,阪口涯子,北風,冬
31853,34511,おもすろくねえ日ンだやだらホーホケキョ,一原九糸郎,鷽,春
31854,34512,やっぱり男だ夏のお日様まどもに放尿,一原九糸郎,夏,夏
31855,34513,そこにある祖父のマントの侵略史,土屋秀夫,マント,冬
31856,34514,春めくや蛇口の錆の血の味よ,土屋秀夫,春,春
31857,34515,ブルーシート主は不在梅早し,土屋秀夫,梅,春
31858,34516,如月や分家の格を教えられ,土屋秀夫,如月,春
31859,34517,生誕の血煙向こうから春の月,土屋秀夫,春月,春
31860,34518,肋骨を削る裏庭風涼し,土屋秀夫,涼し,夏
31861,34519,洗ひ髪トマトをかじる女中部屋,土屋秀夫,トマト,夏
31862,34520,新米を供えながらも恨み言,土屋秀夫,新米,秋
31863,34521,風鈴をひとつ鳴らして父帰る,土屋秀夫,風鈴,夏
31864,34522,空き缶をつぶす音聞く羽根布団,土屋秀夫,蒲団,冬
31865,34523,いつまでも見送っている案山子かな,土屋秀夫,案山子,秋
31866,34524,田植えすみ大海原のあらわるる,土屋秀夫,田植,夏
31867,34525,辣韮を三つぶ小皿においてみる,土屋秀夫,辣韮,夏
31868,34526,稲という草の実食ってアジアかな,土屋秀夫,稲,秋
31869,34527,忘れもの戻れば墓地に青嵐,土屋秀夫,青嵐,夏
31870,34528,浮塵子なら日没までの舞踏会,土屋秀夫,浮塵子,秋
31871,34529,六十ですべてを捨つる梅一輪,土屋秀夫,梅,春
31872,34530,初夢を篩にかけて残るもの,土屋秀夫,初夢,新年
31873,34531,玉音のそらへそらへと夏の蝶,土屋秀夫,夏の蝶,夏
31874,34532,繋船の順に乗り越え春の潮,土屋秀夫,春潮,春
31875,34533,目を閉じて水のありかを聴く守宮,土屋秀夫,守宮,夏
31876,34534,身の始末念頭にして霧を吹く,土屋秀夫,霧,秋
31877,34535,さや豌豆つる延命の管青し,土屋秀夫,豌豆,夏
31878,34536,退去する軒に風鈴吊るし置く,土屋秀夫,風鈴,夏
31879,34537,名刺入れ丸ごと焼いて雑煮食う,土屋秀夫,雑煮,新年
31880,34538,ばら剪ってすでに短命にはあらず,寺田京子,薔薇,夏
31881,34539,ひそかに埋める歳月のいとしき罠よ,岡崎水都,無季,無季
31882,34540,転倒のしばらくはこんな静かな地平,岡崎水都,無季,無季
31883,34541,陰干しの大きな靴だよもうすぐ春,岡崎水都,春,春
31884,34542,生きるさみしさは蟬の尿しぶく見え,岡崎水都,蟬,夏
31885,34543,押し流されてゆく遥かな僕に手をあげる,岡崎水都,無季,無季
31886,34544,ながい思案の丸太がすこし動いた,岡崎水都,無季,無季
31887,34545,蹴った石がこちら向いている　晩年,岡崎水都,無季,無季
31888,34546,うす笑いの慥かにぼくの遺体である,岡崎水都,無季,無季
31889,34547,野菊にしゃがみ嫁の話仔牛の話,岡崎水都,野菊,秋
31890,34548,旅も終わりの青葉がもえる天子の森,岡崎水都,青葉,夏
31891,34549,鵙の贄紅絹一反をそのままに,矢野千代子,鵙,秋
31892,34550,栗咲いて仔馬の首へすたすた仏,矢野千代子,栗の花,夏
31893,34551,どこよりもやさしい刈田あり鬼の,矢野千代子,刈田,秋
31894,34552,湯冷めかな折鶴の滞空かな,矢野千代子,湯ざめ,冬
31895,34553,飾磨郡花田村大きな蜂の巣であり,矢野千代子,蜂,春
31896,34554,金糸魚の鱗とわたし月に舞う,矢野千代子,月,秋
31897,34555,朝風呂や羽化の時間を疾うに過ぐ,矢野千代子,無季,無季
31898,34556,未明太刀魚の目玉よゆれるゆれる,矢野千代子,無季,無季
31899,34557,避難所に避難者の息さざんか散る,矢野千代子,山茶花,冬
31900,34558,さざんかの白敷き避難所の夜はじまる,矢野千代子,山茶花,冬
31901,34559,紅梅の高さに喪服の衿重ね,矢野千代子,紅梅,春
31902,34560,かぶら蒸しとつとつ神戸灯るかな,矢野千代子,蕪,冬
31903,34561,灯り増え独楽はななめに走るなり,矢野千代子,独楽,新年
31904,34562,そして一年菜の花は特にうす味,矢野千代子,菜の花,春
31905,34563,春宵の束子乾けり助走せねば,矢野千代子,春の宵,春
31906,34564,十七日授乳のような木漏れ日と,矢野千代子,阪神淡路大震災,冬
31907,34565,辣韮掘り夜の心音あかるいよ,矢野千代子,辣韮,夏
31908,34566,気泡かわるがわるに姉と雨蛙,矢野千代子,雨蛙,夏
31909,34567,竹で挟む骨か魚影か新涼,矢野千代子,新涼,秋
31910,34568,大笊小笊日向水木のきらっとす,矢野千代子,水木の花,夏
31911,34569,山滴るいっぱい蒐めた鳥の切手,矢野千代子,滴り,夏
31912,34570,和菓子屋ととてもふくよかな芋虫,矢野千代子,芋虫,秋
31913,34571,ゆみこ病むさくらうぐいの息づかい,矢野千代子,桜鯎,春
31914,34572,金雀枝の大きなうねりよく噛もう,矢野千代子,金雀枝,夏
31915,34573,ぜいたくなかりがねの道月の巣へ,矢野千代子,雁,秋
31916,34574,竜胆やガラスくもるは急ぐ用,矢野千代子,竜胆,秋
31917,34575,麦ふむごと神戸をふんだ　十年,矢野千代子,麦踏,春
31918,34576,素読とも劣等感とも冬のたんぽぽ,矢野千代子,冬,冬
31919,34577,料峭の石に雨ふる素読という,矢野千代子,春寒,春
31920,34578,高速道に先頭がある麦の秋,矢野千代子,麦の秋,夏
31921,34579,蝦夷鹿は託りもの霧の巻く,矢野千代子,霧,秋
31922,34580,国人の魂やわらかし焼野ゆく,矢野千代子,焼野,春
31923,34581,羽ばたきは朝のとりきめ貝割菜,矢野千代子,貝割菜,秋
31924,34582,追炊きのよう山茱萸が咲く日ぐれ,矢野千代子,山茱萸の花,春
31925,34583,花満つを暗と呼ぶ峠かな,澁谷道,花,春
31926,34584,夏鶯人間は麩のよう塵のよう,高橋たねを,老鶯,夏
31927,34585,サークル費を集め突切る若葉の雨,石塚真樹,若葉,夏
31928,34586,夜へ声ひき焼藷や過ぐ銀座裏,古沢太穂,焼藷,冬
31929,34587,うごけば、寒い,橋本夢道,寒し,冬
31930,34588,沈丁花誰かわたしを呼んだかしら,望月富子,沈丁花,春
31931,34589,柿若葉まぶしいものがまだあった,望月富子,柿若葉,夏
31932,34590,妻の手へキャベツを抛る春の野良,望月富子,春の野,春
31933,34591,花筏鴨の胸にて崩れけり,望月富子,花見,春
31934,34592,天空へ白木蓮の大合唱,望月富子,木蓮,春
31935,34593,菜種梅雨滲んだままの過去もある,望月富子,菜種梅雨,春
31936,34594,菜の花駅まで切符一枚くださいな,望月富子,菜の花,春
31937,34595,沈丁花隣の窓にも灯がともる,望月富子,沈丁花,春
31938,34596,落蟬や眼玉も羽根も蟻まかせ,望月富子,蟬,夏
31939,34597,やさしさの数えきれないれんげ畑,望月富子,紫雲英,春
31940,34598,風の子の来ては出てゆく夏座敷,望月富子,夏座敷,夏
31941,34599,雨上がり割烹着の母がいるような,望月富子,無季,無季
31942,34600,派遣切り鉢売りされる青鬼灯,望月富子,青鬼灯,夏
31943,34601,カンナ燃ゆ本音だけでは愛されない,望月富子,カンナ,秋
31944,34602,神様のおしゃべりこぼれる夏木立,望月富子,夏木立,夏
31945,34603,蜩や女を生きて七十年,望月富子,蜩,秋
31946,34604,紫陽花は散ることも許されない,望月富子,紫陽花,夏
31947,34605,掃き寄せられ急に無口になる落葉,望月富子,落葉,冬
31948,34606,名月が宅配便で届きけり,望月富子,名月,秋
31949,34607,虫すだく指揮者はるかに北斗星,望月富子,虫,秋
31950,34608,慕われて生きてゆきたし日向ぼこ,望月富子,日向ぼこ,冬
31951,34609,人日や一日猫を可愛がる,望月富子,人日,新年
31952,34610,陽だまりや老犬薄目あけており,望月富子,日向ぼこ,冬
31953,34611,仰向けもうつ伏せもあり椿落つ,望月富子,椿,春
31954,34612,眼が合って捨てた人形持ち帰る,望月富子,無季,無季
31955,34613,洗濯の干し方にもある妻の意地,望月富子,無季,無季
31956,34614,ポケットの小さな悔いを持ち歩く,望月富子,無季,無季
31957,34615,鏡の中今日の顔を決めて出る,望月富子,無季,無季
31958,34616,原罪はりんごを食べし喉仏,望月富子,林檎,秋
31959,34617,まだ漕げる心の櫂を確かめる,望月富子,無季,無季
31960,34618,囚われの水ふかく貝は色増し,岡崎水都,無季,無季
31961,34619,萱さむし日本国立療養所,田原千暉,萱,秋
31962,34620,長寿の母うんこのようにわれを産みぬ,金子兜太,無季,無季
31963,34621,五月雨や死んでいくにも歯をなおす,貞永まこと,五月雨,夏
31964,34622,菜の花や心の奥の原風景,根岸敏三,菜の花,春
31965,34623,春日差す太穂の墓域無言酒,根岸敏三,春の日,春
31966,34624,鼻眼鏡ずらして見るや春の山,根岸敏三,春の山,春
31967,34625,裁判の一言もらさぬ梅雨最中,根岸敏三,梅雨,夏
31968,34626,しがらみも共に脱ぎたし衣更,根岸敏三,更衣,夏
31969,34627,竹の皮脱ぐ青春の窓開く,根岸敏三,竹の皮脱ぐ,夏
31970,34628,蟻の列はや定年の通勤路,根岸敏三,蟻,夏
31971,34629,一滴の源流となる岩清水,根岸敏三,清水,夏
31972,34630,水母来て泳ぐ子ども列乱す,根岸敏三,水母,夏
31973,34631,翡翠や一直線のわが青春,根岸敏三,翡翠,夏
31974,34632,縦笛の音まとまりて夏終る,根岸敏三,夏の果,夏
31975,34633,虫籠の開け放されて休暇果つ,根岸敏三,虫,秋
31976,34634,ふた心無き証なり蟬の殻,根岸敏三,空蟬,夏
31977,34635,少年の夢それぞれの草矢かな,根岸敏三,草矢,夏
31978,34636,目の裏に今なお戦後羽抜鳥,根岸敏三,羽抜鳥,夏
31979,34637,どれもみな愛嬌ありし榠樝の実,根岸敏三,榠樝の実,秋
31980,34638,いつよりか秋の歩幅になりにけり,根岸敏三,秋,秋
31981,34639,追憶のひとつひとつや蕎麦の花,根岸敏三,蕎麦の花,秋
31982,34640,爽やかや無位無冠なる露天風呂,根岸敏三,爽やか,秋
31983,34641,つまされる話に無力冬近し,根岸敏三,冬近し,秋
31984,34642,喜びの心の隙間天狗茸,根岸敏三,茸,秋
31985,34643,冬に入る平和のままの火縄銃,根岸敏三,立冬,冬
31986,34644,冬菜売る無口の媼の目のやさし,根岸敏三,冬菜,冬
31987,34645,大根の世にはむかうや怒り肩,根岸敏三,大根,冬
31988,34646,葉牡丹に我が煩悩を投げ入れし,根岸敏三,葉牡丹,冬
31989,34647,もらい泣き多くなりしや十二月,根岸敏三,十二月,冬
31990,34648,それぞれの淑気をたぐる太極拳,根岸敏三,淑気,新年
31991,34649,一人去り二人去りゆき焚火消す,根岸敏三,焚火,冬
31992,34650,心には紋付袴初句会,根岸敏三,初句会,新年
31993,34674,烏賊火泣く沖にわが墓ありぬべし,杉野一博,烏賊釣,夏
31994,34675,遠浅の子を消しあぐねたり西日,杉野一博,西日,夏
31995,34676,風に乗るめまひの消えず揚羽蝶,杉野一博,夏の蝶,夏
31996,34677,海恋ひの家族に橋を伸ばす夏,杉野一博,夏,夏
31997,34678,沖浴びし仏像しばたくやうに春,杉野一博,春,春
31998,34679,祭終りぬいつまでも海見る子,杉野一博,祭,夏
31999,34680,満月や森ぞくぞくと水に落つ,杉野一博,名月,秋
32000,34681,春一番樹下にまだゐる待ちぼうけ,杉野一博,春一番,春
32001,34682,海を張る七月いよいよ飛ぶか象,杉野一博,七月,夏
32002,34683,雀突きあふゆつくりと喜雨の音,杉野一博,喜雨,夏
32003,34684,露瞬くなかに朝市きりきり舞ひ,杉野一博,露,秋
32004,34685,芹に水早し一揆譚みづみづし,杉野一博,芹,春
32005,34686,雪虫にはうばうかざしゐる友達,杉野一博,綿虫,冬
32006,34687,春は曙そこから図書館開く,杉野一博,春,春
32007,34688,角巻の羽搏きのそのたびに海,杉野一博,角巻,冬
32008,34689,玉葱の芯にたまつてゐる正午,杉野一博,玉葱,夏
32009,34690,凩や夜汽車の箱をよせあつめ,杉野一博,凩,冬
32010,34691,蕗の薹向いの家は馬車の上,杉野一博,蕗の薹,春
32011,34692,雨乞ひのなほもせつなき藁半紙,杉野一博,雨乞,夏
32012,34693,さむざむと馬を横切る地名かな,杉野一博,寒し,冬
32013,34694,教室はしづかで花の受粉熱,杉野一博,花,春
32014,34695,実景に錨を下ろす真夏かな,杉野一博,盛夏,夏
32015,34696,叱られて小鳥となりて雲に入る,杉野一博,鳥雲に入る,春
32016,34697,まつさきにさう言つてゐる夏の海,杉野一博,夏の海,夏
32017,34698,屋根裏の鳥曇なる司祭館,杉野一博,鳥曇,春
32018,34699,春の波ときどき日曜日に近く,杉野一博,春の波,春
32019,34700,北へ行く夕方の木々鬼やんま,杉野一博,蜻蛉,夏
32020,34701,否定から己はじまり秋桜,和田浩一,コスモス,秋
32021,34702,定年という止まり木もある冬かもめ,金子徹,冬,冬
32022,34703,春日だけ乗せてゴンドラ降りてくる,金子徹,春日,春
32023,34704,ぶらんこや故郷遠くなり近くなり,金子徹,ぶらんこ,春
32024,34705,安楽死出来ぬ桜が地吹雪す,金子徹,地吹雪,冬
32025,34706,噂消えてからも豌豆膨らみぬ,金子徹,豌豆,夏
32026,34707,新緑をゆっくり回す太極拳,金子徹,新緑,夏
32027,34708,流木を焚けばどよもす夜の潮,金子徹,無季,無季
32028,34709,烏瓜　どの蔓引いたら踊るやろ,金子徹,烏瓜,秋
32029,34710,眠る子の野鳥図鑑や雪降りおり,金子徹,雪,冬
32030,34711,千年の呪文ほどけて蝶の羽化,金子徹,蝶,春
32031,34712,墓石につきし花びら流さず帰る,金子徹,花,春
32032,34713,村も都会も等温線の夏祭り,金子徹,夏祭,夏
32033,34714,郵便受けにも差し込んである鵙の声,金子徹,鵙,秋
32034,34715,街の灯を引き抜いて翔つ最終便,金子徹,無季,無季
32035,34716,寒たまご　掌の上に地球の重さ,金子徹,寒卵,冬
32036,34717,懐かしの蜩を聴く火焔土器,金子徹,蜩,秋
32037,34718,ここから秋です　ローカル線終点,金子徹,秋,秋
32038,34719,うれしさを吹いて口笛通ったよ,金子徹,無季,無季
32039,34720,ひとすじの火縄が奔る霜夜汽車,金子徹,霜夜,冬
32040,34721,混沌が次第に蝌蚪になってゆく,金子徹,蝌蚪,春
32041,34722,明け方の銀河に懸かる蟬の殻,金子徹,空蟬,夏
32042,34723,よれよれの神と行き交う里神楽,金子徹,里神楽,冬
32043,34724,自販機の缶リストラのように落つ,金子徹,無季,無季
32044,34725,蛇行する老いさき愉し猫柳,金子徹,猫柳,春
32045,34726,岸辺まで来て流木のためらいぬ,金子徹,無季,無季
32046,34727,手の先に憑きものがいる阿波踊り,金子徹,阿波踊,秋
32047,34728,昼の火事蛇ゆっくりと衣脱ぐ,金子徹,蛇,夏
32048,34729,芯まで焦げきって向日葵の永い黙祷,金子徹,向日葵,夏
32049,34730,不登校児の開かずの窓よ蟬しぐれ,金子徹,蟬,夏
32050,34731,初蝶を追って少年毀れけり,金子徹,蝶,春
32051,34732,てっぺんに熟柿のように平和がある,金子徹,熟柿,秋
